Match,EpisodeReward,ScoreFor,ScoreAgainst,StepsDone,Epsilon
176,-459.425998,0,1,68361,0.0500
177,-467.832323,0,1,68741,0.0500
178,693.278264,1,0,69050,0.0500
179,11.250789,0,0,69392,0.0500
180,6.381608,0,0,69703,0.0500
181,273.662124,0,0,70060,0.0500
182,632.538702,2,1,70384,0.0500
183,1946.990016,4,0,70671,0.0500
184,2613.932358,5,0,71036,0.0500
185,1668.313327,3,0,71337,0.0500
186,1070.451255,3,1,71712,0.0500
187,84.193247,0,0,72007,0.0500
188,25.070639,1,1,72330,0.0500
189,1564.944781,3,0,72620,0.0500
190,594.790098,1,0,72944,0.0500
191,593.940419,1,0,73228,0.0500
192,764.608049,1,0,73528,0.0500
193,12.819863,0,0,73918,0.0500
194,516.622439,2,1,74274,0.0500
195,533.961757,2,1,74621,0.0500
196,113.718205,0,0,74930,0.0500
197,584.431217,1,0,75242,0.0500
198,95.904204,0,0,75598,0.0500
199,103.706956,0,0,75959,0.0500
200,71.625026,0,0,76318,0.0500
201,30.073391,0,0,76661,0.0500
202,37.048211,0,0,77055,0.0500
203,1088.890067,3,1,77330,0.0500
204,-327.424014,0,1,77688,0.0500
205,65.181621,0,0,78001,0.0500
206,270.134756,0,0,78284,0.0500
207,36.508098,0,0,78635,0.0500
208,1019.775648,2,0,79044,0.0500
209,-51.449278,0,0,79405,0.0500
210,1125.785535,2,0,79736,0.0500
211,175.432586,0,0,80104,0.0500
212,-55.919020,0,0,80431,0.0500
213,1603.335310,3,0,80756,0.0500
214,-40.154230,0,0,81154,0.0500
215,226.313490,0,0,81532,0.0500
216,-33.075673,0,0,81901,0.0500
217,543.805168,1,0,82226,0.0500
218,131.638392,0,0,82568,0.0500
219,2.345240,0,0,82876,0.0500
220,-344.210806,0,1,83167,0.0500
221,-426.520976,0,1,83482,0.0500
222,562.746475,1,0,83699,0.0500
223,112.666843,0,0,84013,0.0500
224,637.452009,1,0,84351,0.0500
225,1115.907350,2,0,84657,0.0500
226,71.836652,0,0,84969,0.0500
227,2291.139012,4,0,85331,0.0500
228,85.034062,0,0,85636,0.0500
229,473.688061,1,0,86018,0.0500
230,500.760795,1,0,86299,0.0500
231,-498.017354,0,1,86584,0.0500
232,1085.053770,2,0,86947,0.0500
233,24.408112,0,0,87290,0.0500
234,-505.547417,0,1,87615,0.0500
235,689.121434,1,0,87904,0.0500
236,117.798744,0,0,88261,0.0500
237,1084.405329,2,0,88670,0.0500
238,589.808337,1,0,89025,0.0500
239,594.872741,1,0,89349,0.0500
240,149.453239,0,0,89653,0.0500
241,63.650657,1,1,89951,0.0500
242,985.906318,2,0,90391,0.0500
243,53.413965,0,0,90739,0.0500
244,1067.118947,2,0,90997,0.0500
245,129.110091,0,0,91271,0.0500
246,608.091923,1,0,91531,0.0500
247,1087.980409,2,0,91790,0.0500
248,593.130485,1,0,92098,0.0500
249,536.918901,1,0,92431,0.0500
250,97.123412,0,0,92682,0.0500
251,-482.343023,0,1,92970,0.0500
252,1557.785378,3,0,93273,0.0500
253,1243.931558,2,0,93546,0.0500
254,1116.416230,2,0,93831,0.0500
255,-426.253796,1,2,94153,0.0500
256,535.151478,1,0,94514,0.0500
257,-366.544332,0,1,94835,0.0500
258,1214.548912,2,0,95122,0.0500
259,-0.163757,0,0,95440,0.0500
260,1.079348,0,0,95790,0.0500
261,966.655570,2,0,96113,0.0500
262,523.380449,1,0,96414,0.0500
263,991.128550,2,0,96700,0.0500
264,646.084666,1,0,97063,0.0500
265,1036.216969,2,0,97382,0.0500
266,106.545091,0,0,97664,0.0500
267,-378.053365,0,1,97969,0.0500
268,73.888442,0,0,98320,0.0500
269,583.945392,1,0,98670,0.0500
270,311.579838,0,0,98991,0.0500
271,-14.289542,1,1,99365,0.0500
272,522.383394,1,0,99775,0.0500
273,12.468758,1,1,100036,0.0500
274,-365.158407,0,1,100345,0.0500
275,120.657674,0,0,100677,0.0500
276,-15.277551,0,0,100994,0.0500
277,584.855429,2,1,101299,0.0500
278,783.612485,1,0,101582,0.0500
279,-27.523088,1,1,101895,0.0500
280,-464.200192,1,2,102238,0.0500
281,187.874333,0,0,102566,0.0500
282,572.711748,1,0,102842,0.0500
283,562.359376,1,0,103187,0.0500
284,-6.877534,0,0,103459,0.0500
285,456.026609,1,0,103794,0.0500
286,466.995951,1,0,104189,0.0500
287,1079.912886,3,1,104536,0.0500
288,14.119621,0,0,104907,0.0500
289,476.613181,1,0,105222,0.0500
290,592.495150,1,0,105602,0.0500
291,582.244413,1,0,105847,0.0500
292,1028.148150,2,0,106159,0.0500
293,589.112383,1,0,106436,0.0500
294,600.235549,1,0,106767,0.0500
295,646.825973,1,0,107056,0.0500
296,1027.375525,2,0,107387,0.0500
297,-1.838501,0,0,107699,0.0500
298,2543.338615,5,0,108036,0.0500
299,594.585380,1,0,108316,0.0500
300,-375.444439,0,1,108651,0.0500
301,93.690406,0,0,108904,0.0500
302,3164.250775,6,0,109198,0.0500
303,-418.189359,0,1,109469,0.0500
304,33.637673,1,1,109704,0.0500
305,1034.777254,2,0,109950,0.0500
306,-3.961476,0,0,110263,0.0500
307,1145.130657,2,0,110578,0.0500
308,514.547339,1,0,110922,0.0500
309,86.320060,1,1,111266,0.0500
310,1051.805631,2,0,111586,0.0500
311,732.737623,1,0,111939,0.0500
312,625.704702,1,0,112311,0.0500
313,709.182830,1,0,112627,0.0500
314,-473.047530,0,1,112900,0.0500
315,2084.187502,4,0,113263,0.0500
316,2627.090610,6,1,113567,0.0500
317,481.088285,1,0,113829,0.0500
318,-521.000568,0,1,114162,0.0500
319,-507.670455,0,1,114497,0.0500
320,81.297659,0,0,114807,0.0500
321,599.126232,1,0,115181,0.0500
322,1475.111072,3,0,115512,0.0500
323,58.232866,0,0,115914,0.0500
324,50.977585,0,0,116277,0.0500
325,2054.632000,4,0,116565,0.0500
326,595.921501,1,0,116827,0.0500
327,1577.419324,4,1,117154,0.0500
328,1549.570691,3,0,117462,0.0500
329,2053.424327,4,0,117772,0.0500
330,-396.853740,0,1,118060,0.0500
331,309.945843,0,0,118396,0.0500
332,1125.931531,3,1,118773,0.0500
333,1057.116784,3,1,119109,0.0500
334,-482.194291,0,1,119389,0.0500
335,5231.991239,10,0,119668,0.0500
336,1706.397379,4,1,119944,0.0500
337,0.005390,0,0,120240,0.0500
338,29.624269,0,0,120518,0.0500
339,1131.244040,2,0,120800,0.0500
340,1563.453413,3,0,121081,0.0500
341,2160.726977,4,0,121365,0.0500
342,506.752444,1,0,121651,0.0500
343,75.290923,0,0,121877,0.0500
344,650.549312,1,0,122176,0.0500
345,628.624383,2,1,122518,0.0500
346,-39.466373,1,1,122833,0.0500
347,150.626694,0,0,123140,0.0500
348,2704.007158,5,0,123494,0.0500
349,215.894166,0,0,123759,0.0500
350,54.516698,0,0,124078,0.0500
351,1115.350438,3,1,124369,0.0500
352,590.017521,1,0,124660,0.0500
353,84.412577,0,0,124927,0.0500
354,595.740633,1,0,125217,0.0500
355,1611.469638,3,0,125504,0.0500
356,514.829372,1,0,125762,0.0500
357,20.624025,0,0,126040,0.0500
358,2702.812311,5,0,126360,0.0500
359,497.348532,1,0,126676,0.0500
360,496.066046,1,0,126937,0.0500
361,204.118806,1,1,127190,0.0500
362,587.128215,2,1,127458,0.0500
363,643.411496,1,0,127747,0.0500
364,-403.550184,0,1,128037,0.0500
365,1209.523181,3,1,128365,0.0500
366,549.191716,1,0,128710,0.0500
367,-431.957209,0,1,129015,0.0500
368,636.755397,1,0,129283,0.0500
369,543.797192,1,0,129556,0.0500
370,2103.848889,5,1,129879,0.0500
371,1825.023261,3,0,130232,0.0500
372,1197.004634,2,0,130516,0.0500
373,2609.019925,5,0,130845,0.0500
374,597.375635,1,0,131121,0.0500
375,62.873217,0,0,131410,0.0500
376,491.155119,1,0,131659,0.0500
377,1714.290058,3,0,131917,0.0500
378,636.344352,2,1,132254,0.0500
379,1123.252456,2,0,132564,0.0500
380,-356.244165,0,1,132896,0.0500
381,657.003733,1,0,133264,0.0500
382,72.300067,1,1,133631,0.0500
383,1194.081859,2,0,133972,0.0500
384,2147.174123,5,1,134376,0.0500
385,547.909893,1,0,134651,0.0500
386,-481.893157,0,1,134966,0.0500
387,-456.530088,0,1,135225,0.0500
388,580.485546,2,1,135511,0.0500
389,16.621568,0,0,135739,0.0500
390,1677.024534,3,0,136000,0.0500
391,1609.999744,3,0,136227,0.0500
392,40.391475,0,0,136511,0.0500
393,704.793459,1,0,136805,0.0500
394,541.803025,1,0,137045,0.0500
395,1084.832375,2,0,137341,0.0500
396,1164.855719,2,0,137608,0.0500
397,1024.278587,2,0,137845,0.0500
398,720.066164,1,0,138147,0.0500
399,603.153766,1,0,138445,0.0500
400,678.746435,2,1,138801,0.0500
401,3263.460281,6,0,139093,0.0500
402,-388.302959,1,2,139400,0.0500
403,123.987878,1,1,139740,0.0500
404,1067.922386,2,0,140004,0.0500
405,74.244313,0,0,140244,0.0500
406,683.932709,1,0,140475,0.0500
407,69.688765,0,0,140707,0.0500
408,2057.629469,4,0,140999,0.0500
409,1543.175221,3,0,141306,0.0500
410,511.960974,1,0,141596,0.0500
411,33.828090,0,0,141824,0.0500
412,1040.431031,2,0,142059,0.0500
413,2600.867564,5,0,142378,0.0500
414,110.160304,0,0,142634,0.0500
415,1592.037381,3,0,142976,0.0500
416,1273.899477,2,0,143247,0.0500
417,2149.535529,4,0,143535,0.0500
418,120.945031,1,1,143878,0.0500
419,636.085534,1,0,144184,0.0500
420,3152.197879,7,1,144527,0.0500
421,571.167893,1,0,144862,0.0500
422,852.639245,1,0,145142,0.0500
423,1652.609526,3,0,145450,0.0500
424,1644.125118,3,0,145750,0.0500
425,571.496881,1,0,146027,0.0500
426,2739.676130,5,0,146350,0.0500
427,2053.060161,4,0,146656,0.0500
428,4167.413218,8,0,147009,0.0500
429,3183.900049,6,0,147382,0.0500
430,1184.515148,2,0,147709,0.0500
431,653.378583,1,0,147979,0.0500
432,1100.766417,2,0,148289,0.0500
433,499.983564,1,0,148539,0.0500
434,1001.242419,2,0,148813,0.0500
435,1154.251657,2,0,149086,0.0500
436,1576.117663,3,0,149133,0.0500
