Match,EpisodeReward,ScoreFor,ScoreAgainst,StepsDone,Epsilon
89,124.730850,0,0,35890,0.0507
90,-510.509247,0,1,36391,0.0507
91,4.124843,0,0,36700,0.0506
92,1095.489479,2,0,37132,0.0506
93,46.348322,1,1,37570,0.0505
94,-1.706957,0,0,38000,0.0505
95,1102.905754,2,0,38384,0.0504
96,446.355818,1,0,38834,0.0504
97,996.992638,2,0,39303,0.0504
98,-25.357123,1,1,39711,0.0503
99,15.980178,0,0,40204,0.0503
100,-16.163025,0,0,40606,0.0503
101,586.666073,1,0,41006,0.0503
102,529.249091,1,0,41413,0.0502
103,990.625800,2,0,41730,0.0502
104,-25.248676,0,0,42061,0.0502
105,67.760653,0,0,42411,0.0502
106,739.097159,2,1,42811,0.0502
107,95.286484,0,0,43137,0.0502
108,-519.474447,1,2,43583,0.0502
109,-458.275385,0,1,43967,0.0501
110,1431.807296,3,0,44309,0.0501
111,526.710699,1,0,44772,0.0501
112,-24.841623,0,0,45210,0.0501
113,1002.134821,2,0,45576,0.0501
114,583.736941,1,0,45945,0.0501
115,-11.771146,0,0,46370,0.0501
116,-7.689512,1,1,46820,0.0501
117,31.856288,0,0,47206,0.0501
118,-61.069640,1,1,47545,0.0501
119,1006.847953,2,0,47884,0.0501
120,594.911203,1,0,48344,0.0501
121,2021.103820,4,0,48749,0.0501
122,49.297753,0,0,49183,0.0501
123,-1010.544982,0,2,49544,0.0500
124,998.941806,3,1,49998,0.0500
125,-539.281255,0,1,50290,0.0500
126,490.397332,1,0,50676,0.0500
127,1518.198302,3,0,51064,0.0500
128,466.438051,1,0,51325,0.0500
129,991.536746,2,0,51663,0.0500
130,1084.820527,2,0,51978,0.0500
131,113.868563,0,0,52321,0.0500
132,1064.217284,2,0,52673,0.0500
133,1573.077811,3,0,53010,0.0500
134,603.505810,1,0,53407,0.0500
135,983.734415,2,0,53771,0.0500
136,474.459564,1,0,54125,0.0500
137,96.746094,0,0,54470,0.0500
138,20.586656,0,0,54858,0.0500
139,528.634028,2,1,55231,0.0500
140,514.572815,1,0,55592,0.0500
141,2084.514186,4,0,55978,0.0500
142,487.817526,1,0,56332,0.0500
143,534.412715,1,0,56645,0.0500
144,1591.347957,3,0,57044,0.0500
145,-32.887017,0,0,57414,0.0500
146,58.384102,1,1,57787,0.0500
147,554.795682,1,0,58172,0.0500
148,1662.499387,4,1,58596,0.0500
149,481.679352,1,0,58920,0.0500
150,-27.086438,1,1,59211,0.0500
151,1116.057243,4,2,59594,0.0500
152,535.377012,1,0,59950,0.0500
153,486.501609,1,0,60285,0.0500
154,498.438210,1,0,60626,0.0500
155,10.737707,0,0,61036,0.0500
156,2502.691313,5,0,61387,0.0500
157,-21.803933,0,0,61720,0.0500
158,-39.957560,1,1,62076,0.0500
159,506.912607,1,0,62415,0.0500
160,938.542088,2,0,62727,0.0500
161,-541.656617,0,1,63064,0.0500
162,-435.962086,0,1,63499,0.0500
163,-1009.407050,0,2,63937,0.0500
164,497.283958,1,0,64324,0.0500
165,571.857913,1,0,64639,0.0500
166,496.631239,1,0,64971,0.0500
167,-42.012622,1,1,65258,0.0500
168,-537.993047,0,1,65552,0.0500
169,1497.399029,3,0,65900,0.0500
170,32.005234,0,0,66300,0.0500
171,482.807953,1,0,66668,0.0500
172,988.967513,2,0,66990,0.0500
173,74.668592,1,1,67332,0.0500
174,-27.307765,0,0,67658,0.0500
175,489.259542,2,1,68036,0.0500
176,-519.141187,0,1,68361,0.0500
177,-475.980694,0,1,68740,0.0500
178,489.823728,1,0,69050,0.0500
179,7.377100,0,0,69392,0.0500
180,86.437388,0,0,69704,0.0500
181,35.828065,0,0,70060,0.0500
182,642.631505,2,1,70383,0.0500
183,2079.237003,4,0,70671,0.0500
184,2679.738988,5,0,71035,0.0500
185,1663.744116,3,0,71337,0.0500
186,1028.121674,3,1,71712,0.0500
187,90.329572,0,0,72007,0.0500
188,11.377685,1,1,72330,0.0500
189,1514.805703,3,0,72620,0.0500
190,534.674366,1,0,72944,0.0500
191,487.219779,1,0,73228,0.0500
192,520.803027,1,0,73528,0.0500
193,-43.232523,0,0,73918,0.0500
194,462.307764,2,1,74274,0.0500
195,460.033004,2,1,74621,0.0500
196,-0.213514,0,0,74930,0.0500
197,481.657326,1,0,75242,0.0500
198,-50.648252,0,0,75597,0.0500
199,16.590570,0,0,75959,0.0500
200,-72.632677,0,0,76318,0.0500
201,81.543721,0,0,76661,0.0500
202,-22.302427,0,0,77054,0.0500
203,956.634784,3,1,77330,0.0500
204,-467.541879,0,1,77689,0.0500
205,-7.276954,0,0,78001,0.0500
206,27.017382,0,0,78284,0.0500
207,-34.795352,0,0,78635,0.0500
208,1031.924142,2,0,79044,0.0500
209,-25.849867,0,0,79405,0.0500
210,1020.348537,2,0,79736,0.0500
211,105.412445,0,0,80104,0.0500
212,-50.557595,0,0,80431,0.0500
213,1433.331420,3,0,80755,0.0500
214,31.339344,0,0,81154,0.0500
215,53.534227,0,0,81532,0.0500
216,-35.171925,0,0,81901,0.0500
217,465.253249,1,0,82226,0.0500
218,92.539704,0,0,82568,0.0500
219,-21.104012,0,0,82876,0.0500
220,-437.381672,0,1,83167,0.0500
221,-536.317229,0,1,83483,0.0500
222,576.169262,1,0,83699,0.0500
223,-23.732594,0,0,84013,0.0500
224,505.721247,1,0,84351,0.0500
225,998.391769,2,0,84657,0.0500
226,-15.172780,0,0,84969,0.0500
227,1972.890479,4,0,85331,0.0500
228,162.030621,0,0,85635,0.0500
229,456.372404,1,0,86016,0.0500
230,587.749457,1,0,86299,0.0500
231,-558.469977,0,1,86584,0.0500
232,974.170403,2,0,86947,0.0500
233,30.638056,0,0,87289,0.0500
234,-493.906737,0,1,87615,0.0500
235,557.498003,1,0,87904,0.0500
236,-9.081299,0,0,88261,0.0500
237,952.479430,2,0,88670,0.0500
238,479.109817,1,0,89025,0.0500
239,560.593310,1,0,89349,0.0500
240,113.814241,0,0,89653,0.0500
241,-36.134364,1,1,89951,0.0500
242,934.320894,2,0,90392,0.0500
243,-63.400139,0,0,90739,0.0500
244,950.888766,2,0,90998,0.0500
245,-14.119205,0,0,91271,0.0500
246,542.584288,1,0,91532,0.0500
247,1025.456571,2,0,91790,0.0500
248,511.859907,1,0,92099,0.0500
249,430.735693,1,0,92431,0.0500
250,-47.945566,0,0,92682,0.0500
251,-537.292658,0,1,92970,0.0500
252,1564.188593,3,0,93274,0.0500
253,1057.136654,2,0,93546,0.0500
254,1025.973882,2,0,93831,0.0500
255,-498.875580,1,2,94153,0.0500
256,582.086574,1,0,94514,0.0500
257,-467.593093,0,1,94836,0.0500
258,1014.509737,2,0,95122,0.0500
259,-18.977797,0,0,95441,0.0500
260,-8.164679,0,0,95789,0.0500
261,1023.790114,2,0,96113,0.0500
262,520.384888,1,0,96415,0.0500
263,988.263336,2,0,96700,0.0500
264,532.568335,1,0,97064,0.0500
265,1009.046752,2,0,97382,0.0500
266,-50.716407,0,0,97664,0.0500
267,-531.917419,0,1,97968,0.0500
268,5.564202,0,0,98320,0.0500
269,566.294740,1,0,98670,0.0500
270,28.030238,0,0,98991,0.0500
271,30.051468,1,1,99365,0.0500
272,485.533132,1,0,99776,0.0500
273,-39.500340,1,1,100036,0.0500
274,-471.191109,0,1,100345,0.0500
275,10.416874,0,0,100677,0.0500
276,-65.476697,0,0,100994,0.0500
277,474.218449,2,1,101299,0.0500
278,491.251664,1,0,101582,0.0500
279,-56.636081,1,1,101895,0.0500
280,-536.984283,1,2,102235,0.0500
281,61.833009,0,0,102566,0.0500
282,510.948835,1,0,102842,0.0500
283,497.524774,1,0,103187,0.0500
284,54.195092,0,0,103459,0.0500
285,523.380888,1,0,103794,0.0500
286,436.310757,1,0,104189,0.0500
287,1059.804592,3,1,104537,0.0500
288,68.345956,0,0,104907,0.0500
289,446.590916,1,0,105222,0.0500
290,464.464008,1,0,105602,0.0500
291,501.155839,1,0,105847,0.0500
292,1045.273540,2,0,106159,0.0500
293,509.855772,1,0,106436,0.0500
294,503.534152,1,0,106767,0.0500
295,509.899364,1,0,107056,0.0500
296,926.305596,2,0,107388,0.0500
297,-32.969710,0,0,107699,0.0500
298,2533.577149,5,0,108036,0.0500
299,626.457132,1,0,108316,0.0500
300,-509.238638,0,1,108650,0.0500
301,235.803226,0,0,108905,0.0500
302,3037.417183,6,0,109199,0.0500
303,-471.567013,0,1,109469,0.0500
304,-11.973589,1,1,109704,0.0500
305,1008.121390,2,0,109949,0.0500
306,-34.847807,0,0,110263,0.0500
307,1161.395612,2,0,110577,0.0500
308,474.039097,1,0,110922,0.0500
309,102.587692,1,1,111264,0.0500
310,993.390429,2,0,111586,0.0500
311,530.404360,1,0,111940,0.0500
312,723.856375,1,0,112311,0.0500
313,502.283230,1,0,112628,0.0500
314,-428.908137,0,1,112901,0.0500
315,2079.803772,4,0,113263,0.0500
316,2579.296157,6,1,113567,0.0500
317,574.979202,1,0,113830,0.0500
318,-366.279137,0,1,114163,0.0500
319,-568.740842,0,1,114497,0.0500
320,-10.952680,0,0,114807,0.0500
321,534.042450,1,0,115182,0.0500
322,1705.325093,3,0,115513,0.0500
323,-36.921600,0,0,115914,0.0500
324,33.031724,0,0,116277,0.0500
325,2057.713522,4,0,116566,0.0500
326,518.299355,1,0,116827,0.0500
327,1550.188038,4,1,117154,0.0500
328,1702.612348,3,0,117462,0.0500
329,2027.724036,4,0,117772,0.0500
330,-538.598077,0,1,118060,0.0500
331,-33.689229,0,0,118397,0.0500
332,1125.427752,3,1,118774,0.0500
333,1070.617783,3,1,119108,0.0500
334,-393.758456,0,1,119389,0.0500
335,4962.764729,10,0,119668,0.0500
336,1594.328203,4,1,119944,0.0500
337,105.880672,0,0,120240,0.0500
338,33.470163,0,0,120518,0.0500
339,1113.227800,2,0,120800,0.0500
340,1567.485905,3,0,121081,0.0500
341,2071.478101,4,0,121365,0.0500
342,505.722000,1,0,121652,0.0500
343,17.408254,0,0,121876,0.0500
344,626.675458,1,0,122175,0.0500
345,603.154025,2,1,122519,0.0500
346,145.425496,1,1,122833,0.0500
347,10.556256,0,0,123140,0.0500
348,2717.210256,5,0,123495,0.0500
349,65.187693,0,0,123758,0.0500
350,-1.777329,0,0,124078,0.0500
351,926.044132,3,1,124368,0.0500
352,515.335012,1,0,124661,0.0500
353,69.598968,0,0,124928,0.0500
354,578.074157,1,0,125217,0.0500
355,1577.211578,3,0,125504,0.0500
356,594.889483,1,0,125763,0.0500
357,-34.532394,0,0,126040,0.0500
358,2610.511423,5,0,126360,0.0500
359,472.303361,1,0,126676,0.0500
360,518.605409,1,0,126937,0.0500
361,32.862329,1,1,127190,0.0500
362,479.340888,2,1,127459,0.0500
363,669.423062,1,0,127748,0.0500
364,-526.691944,0,1,128037,0.0500
365,1104.076225,3,1,128365,0.0500
366,530.193819,1,0,128710,0.0500
367,-537.901485,0,1,129015,0.0500
368,576.826801,1,0,129282,0.0500
369,498.540754,1,0,129556,0.0500
370,2063.168280,5,1,129879,0.0500
371,1501.336801,3,0,130231,0.0500
372,1069.411689,2,0,130516,0.0500
373,2619.784902,5,0,130845,0.0500
374,493.113954,1,0,131121,0.0500
375,52.114701,0,0,131411,0.0500
376,544.999728,1,0,131659,0.0500
377,1466.219279,3,0,131917,0.0500
378,477.023316,2,1,132254,0.0500
379,1017.487519,2,0,132564,0.0500
380,-492.426883,0,1,132894,0.0500
381,540.170959,1,0,133263,0.0500
382,232.694127,1,1,133631,0.0500
383,1097.354398,2,0,133971,0.0500
384,2039.328803,5,1,134375,0.0500
385,471.805978,1,0,134651,0.0500
386,-528.873912,0,1,134966,0.0500
387,-407.221383,0,1,135222,0.0500
388,472.149756,2,1,135511,0.0500
389,7.932347,0,0,135739,0.0500
390,1648.609178,3,0,136000,0.0500
391,1482.003607,3,0,136227,0.0500
392,239.721566,0,0,136511,0.0500
393,500.419629,1,0,136805,0.0500
394,695.438611,1,0,137045,0.0500
395,1047.245851,2,0,137341,0.0500
396,1033.045938,2,0,137608,0.0500
397,1193.818004,2,0,137844,0.0500
398,735.892061,1,0,138147,0.0500
399,626.117359,1,0,138445,0.0500
400,615.694955,2,1,138801,0.0500
401,3169.424784,6,0,139093,0.0500
402,-341.910621,1,2,139400,0.0500
403,110.440808,1,1,139739,0.0500
404,1089.888284,2,0,140005,0.0500
405,137.360651,0,0,140244,0.0500
406,684.467628,1,0,140474,0.0500
407,-59.275437,0,0,140707,0.0500
408,1969.256108,4,0,141000,0.0500
409,1506.440567,3,0,141306,0.0500
410,601.123458,1,0,141596,0.0500
411,-15.390732,0,0,141824,0.0500
412,1039.728881,2,0,142059,0.0500
413,2555.280738,5,0,142378,0.0500
414,51.470202,0,0,142634,0.0500
415,1628.743409,3,0,142977,0.0500
416,1056.547078,2,0,143248,0.0500
417,2101.361875,4,0,143534,0.0500
418,210.715389,1,1,143878,0.0500
419,571.224667,1,0,144184,0.0500
420,3015.379900,7,1,144527,0.0500
421,501.231255,1,0,144862,0.0500
422,619.718353,1,0,145142,0.0500
423,1571.209031,3,0,145450,0.0500
424,1474.585268,3,0,145751,0.0500
425,488.184371,1,0,146027,0.0500
426,2543.376821,5,0,146350,0.0500
427,2031.486504,4,0,146657,0.0500
428,4056.053392,8,0,147009,0.0500
429,3054.201855,6,0,147382,0.0500
430,1024.663582,2,0,147709,0.0500
431,678.225371,1,0,147979,0.0500
432,1209.012919,2,0,148289,0.0500
433,554.614243,1,0,148539,0.0500
434,1193.136668,2,0,148813,0.0500
435,959.518768,2,0,149085,0.0500
436,1503.612295,3,0,149133,0.0500
