Match,EpisodeReward,ScoreFor,ScoreAgainst,StepsDone,Epsilon
221,-1806.196878,0,1,83484,0.0500
222,-798.983300,1,0,83698,0.0500
223,-1497.419877,0,0,84013,0.0500
224,-1111.192747,1,0,84351,0.0500
225,-324.385821,2,0,84657,0.0500
226,-1157.077873,0,0,84969,0.0500
227,830.171515,4,0,85330,0.0500
228,-1526.945405,0,0,85636,0.0500
229,-990.972753,1,0,86018,0.0500
230,-227.318305,1,0,86300,0.0500
231,-1446.050130,0,1,86584,0.0500
232,-236.893421,2,0,86947,0.0500
233,-1466.100718,0,0,87289,0.0500
234,-2097.081060,0,1,87615,0.0500
235,-1023.477289,1,0,87904,0.0500
236,-1537.160692,0,0,88261,0.0500
237,-329.174748,2,0,88669,0.0500
238,-553.556492,1,0,89026,0.0500
239,-625.545916,1,0,89349,0.0500
240,-1500.566130,0,0,89653,0.0500
241,-1449.988870,1,1,89952,0.0500
242,-91.412643,2,0,90391,0.0500
243,-1029.977393,0,0,90739,0.0500
244,-474.568667,2,0,90998,0.0500
245,-1688.174987,0,0,91271,0.0500
246,-853.451951,1,0,91531,0.0500
247,-216.075653,2,0,91790,0.0500
248,-1275.377552,1,0,92098,0.0500
249,-669.852057,1,0,92431,0.0500
250,-1316.332699,0,0,92682,0.0500
251,-1926.770372,0,1,92970,0.0500
252,345.556309,3,0,93274,0.0500
253,-348.837263,2,0,93545,0.0500
254,49.108895,2,0,93831,0.0500
255,-1779.587696,1,2,94154,0.0500
256,-797.921735,1,0,94514,0.0500
257,-1781.126455,0,1,94835,0.0500
258,-204.018744,2,0,95122,0.0500
259,-1192.274903,0,0,95439,0.0500
260,-1699.506568,0,0,95790,0.0500
261,-220.053497,2,0,96113,0.0500
262,-922.901834,1,0,96414,0.0500
263,248.441649,2,0,96700,0.0500
264,-725.540542,1,0,97063,0.0500
265,180.552564,2,0,97383,0.0500
266,-1156.430247,0,0,97664,0.0500
267,-1890.948538,0,1,97968,0.0500
268,-1351.498367,0,0,98320,0.0500
269,-707.687652,1,0,98670,0.0500
270,-1298.728738,0,0,98991,0.0500
271,-1170.430663,1,1,99365,0.0500
272,-917.649666,1,0,99775,0.0500
273,-863.116035,1,1,100036,0.0500
274,-1540.682571,0,1,100345,0.0500
275,-830.182536,0,0,100677,0.0500
276,-1053.401937,0,0,100994,0.0500
277,-831.506472,2,1,101299,0.0500
278,-444.225538,1,0,101583,0.0500
279,-1168.960659,1,1,101895,0.0500
280,-1710.008206,1,2,102238,0.0500
281,-1951.383823,0,0,102566,0.0500
282,-920.860061,1,0,102842,0.0500
283,-738.813343,1,0,103187,0.0500
284,-1472.597670,0,0,103459,0.0500
285,-932.754639,1,0,103795,0.0500
286,-925.900451,1,0,104189,0.0500
287,-173.649020,3,1,104536,0.0500
288,-1120.952692,0,0,104907,0.0500
289,-1359.571343,1,0,105222,0.0500
290,-957.979120,1,0,105603,0.0500
291,-706.400041,1,0,105847,0.0500
292,189.074581,2,0,106158,0.0500
293,-603.121114,1,0,106436,0.0500
294,-799.165088,1,0,106767,0.0500
295,-138.304894,1,0,107056,0.0500
296,56.378282,2,0,107387,0.0500
297,-1134.198333,0,0,107699,0.0500
298,1323.246749,5,0,108036,0.0500
299,-544.586614,1,0,108314,0.0500
300,-1016.890706,0,1,108650,0.0500
301,-1078.751898,0,0,108904,0.0500
302,1636.165929,6,0,109198,0.0500
303,-1638.673436,0,1,109469,0.0500
304,-1017.186827,1,1,109704,0.0500
305,-186.179333,2,0,109948,0.0500
306,-1228.870982,0,0,110263,0.0500
307,-578.979076,2,0,110577,0.0500
308,-321.358635,1,0,110922,0.0500
309,-1377.909316,1,1,111266,0.0500
310,-198.782871,2,0,111586,0.0500
311,-674.652812,1,0,111939,0.0500
312,-190.718757,1,0,112311,0.0500
313,-354.353118,1,0,112627,0.0500
314,-2175.919886,0,1,112900,0.0500
315,849.382976,4,0,113263,0.0500
316,1626.182378,6,1,113567,0.0500
317,-594.095600,1,0,113829,0.0500
318,-2073.666241,0,1,114162,0.0500
319,-1792.023006,0,1,114497,0.0500
320,-1355.121972,0,0,114807,0.0500
321,-901.843046,1,0,115181,0.0500
322,429.960129,3,0,115512,0.0500
323,-772.195944,0,0,115914,0.0500
324,-1191.851793,0,0,116277,0.0500
325,1267.580707,4,0,116566,0.0500
326,-407.260278,1,0,116827,0.0500
327,599.634404,4,1,117154,0.0500
328,448.964579,3,0,117463,0.0500
329,1042.946159,4,0,117772,0.0500
330,-1603.379825,0,1,118060,0.0500
331,-1166.115661,0,0,118396,0.0500
332,-200.654822,3,1,118773,0.0500
333,110.830479,3,1,119108,0.0500
334,-2087.705134,0,1,119389,0.0500
335,3677.593731,10,0,119668,0.0500
336,281.057384,4,1,119944,0.0500
337,-1516.764705,0,0,120240,0.0500
338,-1271.617972,0,0,120519,0.0500
339,-227.530886,2,0,120801,0.0500
340,312.098364,3,0,121081,0.0500
341,856.082769,4,0,121365,0.0500
342,-705.814685,1,0,121651,0.0500
343,-1244.905233,0,0,121876,0.0500
344,-746.755061,1,0,122174,0.0500
345,-414.697213,2,1,122518,0.0500
346,-1148.615172,1,1,122833,0.0500
347,-1248.183215,0,0,123140,0.0500
348,1182.502129,5,0,123494,0.0500
349,-1286.176838,0,0,123759,0.0500
350,-1063.359492,0,0,124078,0.0500
351,-552.874917,3,1,124369,0.0500
352,-581.197091,1,0,124660,0.0500
353,-890.379847,0,0,124927,0.0500
354,-666.522517,1,0,125217,0.0500
355,385.512407,3,0,125504,0.0500
356,-825.897714,1,0,125762,0.0500
357,-980.315638,0,0,126040,0.0500
358,1319.006786,5,0,126360,0.0500
359,-697.191275,1,0,126677,0.0500
360,-537.814637,1,0,126937,0.0500
361,-1452.664427,1,1,127190,0.0500
362,-631.492688,2,1,127459,0.0500
363,-159.439527,1,0,127747,0.0500
364,-1593.484225,0,1,128037,0.0500
365,-26.188360,3,1,128365,0.0500
366,-1292.185662,1,0,128710,0.0500
367,-1946.044816,0,1,129015,0.0500
368,-692.987500,1,0,129282,0.0500
369,-820.842344,1,0,129556,0.0500
370,967.275415,5,1,129879,0.0500
371,374.519349,3,0,130231,0.0500
372,241.072421,2,0,130516,0.0500
373,1334.850288,5,0,130845,0.0500
374,-503.253212,1,0,131121,0.0500
375,-1101.878635,0,0,131410,0.0500
376,-740.206835,1,0,131658,0.0500
377,275.360384,3,0,131917,0.0500
378,-650.924303,2,1,132255,0.0500
379,-199.650644,2,0,132564,0.0500
380,-1727.195360,0,1,132897,0.0500
381,-989.495907,1,0,133264,0.0500
382,-1039.079717,1,1,133631,0.0500
383,-239.222458,2,0,133971,0.0500
384,539.875317,5,1,134375,0.0500
385,-394.839908,1,0,134650,0.0500
386,-1717.030286,0,1,134966,0.0500
387,-1715.854831,0,1,135225,0.0500
388,-756.710820,2,1,135511,0.0500
389,-1116.897487,0,0,135739,0.0500
390,351.705252,3,0,136000,0.0500
391,522.252538,3,0,136227,0.0500
392,-1141.227261,0,0,136512,0.0500
393,-940.324600,1,0,136805,0.0500
394,-864.415745,1,0,137045,0.0500
395,-390.496940,2,0,137341,0.0500
396,-211.757100,2,0,137608,0.0500
397,-274.147144,2,0,137844,0.0500
398,-488.736417,1,0,138148,0.0500
399,-984.152599,1,0,138446,0.0500
400,-384.601459,2,1,138801,0.0500
401,1722.362836,6,0,139093,0.0500
402,-1602.470126,1,2,139400,0.0500
403,-1600.844069,1,1,139739,0.0500
404,-41.601624,2,0,140004,0.0500
405,-1132.252934,0,0,140244,0.0500
406,-471.837368,1,0,140475,0.0500
407,-1338.901518,0,0,140707,0.0500
408,326.435393,4,0,140999,0.0500
409,386.095996,3,0,141306,0.0500
410,-722.014765,1,0,141596,0.0500
411,-1172.401647,0,0,141824,0.0500
412,132.492968,2,0,142059,0.0500
413,1659.491770,5,0,142378,0.0500
414,-1139.128575,0,0,142634,0.0500
415,717.947144,3,0,142976,0.0500
416,-410.730052,2,0,143248,0.0500
417,1172.978970,4,0,143534,0.0500
418,-1310.260800,1,1,143878,0.0500
419,-744.063438,1,0,144183,0.0500
420,2056.554369,7,1,144528,0.0500
421,-767.173182,1,0,144862,0.0500
422,-681.140789,1,0,145143,0.0500
423,-1.724457,3,0,145450,0.0500
424,519.113530,3,0,145750,0.0500
425,-563.302467,1,0,146027,0.0500
426,1641.437170,5,0,146350,0.0500
427,660.595478,4,0,146656,0.0500
428,2694.447532,8,0,147009,0.0500
429,2354.076602,6,0,147381,0.0500
430,280.711400,2,0,147710,0.0500
431,-736.650829,1,0,147980,0.0500
432,-143.841486,2,0,148290,0.0500
433,-623.488635,1,0,148539,0.0500
434,-85.699733,2,0,148813,0.0500
435,322.739425,2,0,149085,0.0500
436,1464.512467,3,0,149133,0.0500
